location,sub_location,site,year,Acanthastrea,Acropora,Astreopora,Cyphastrea,Danafungia,Dipsastrea,Fungiidae_un,Gardineroseris,Herpolitha,Leptastrea,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Millepora,Montipora,Pachyseris,Pavona,Phymastrea,Plesiastrea,Pleuractis,Pocillopora,Porites,Porites_spp_Massive,Poritesirregularis,Poritesrus,Psammocora,Sandolitha,Stylocoeniella,Tubastrea
French_Polynesia,Moorea,LTER1_Fringing,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028205128,0,0,0,0,0,0,0,4.315384615,0,25.04102564,0,0,0,0
French_Polynesia,Moorea,LTER1_Outer_10,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165789474,0,0,0,0.028947368,0,0,0.097368421,0,0.055263158,0,0,0.055263158,0,0,0
French_Polynesia,Moorea,LTER1_Outer_17,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0,0.040540541,0.124324324,0,0,0.054054054,0,0.786486486,0,0.164864865,0,0,0,0
French_Polynesia,Moorea,LTER2_Fringing,2011,0,0,0,0,0,0,0.069230769,0,0,0,0,0,0,0.930769231,0,0.012820513,0,0.082051282,0,0,0,0.028205128,0,0,0.68974359,23.91794872,0,0,0,0
French_Polynesia,Moorea,LTER2_Outer_10,2011,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0.04,0,0.0375,0.05,0,0,0.545,0,1.125,0,0.065,0.025,0,0,0
French_Polynesia,Moorea,LTER2_Outer_17,2011,0,0,0,0,0,0,0.012820513,0,0,0.025641026,0,0,0,0,0,0,0,0,0.123076923,0,0,0.243589744,0,0.505128205,0,0.266666667,0,0,0,0
French_Polynesia,Moorea,LTER3_Fringing,2011,0,1.93,0,0,0,0,0.08,0,0,0,0,0,0,0,0.0275,0.6,0,2.44,0,0,0,0,0,2.0275,0,0.1075,0.015,0,0,0
French_Polynesia,Moorea,LTER3_Outer_10,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0.0775,0,0,0.1825,0,0.08,0,0.0425,0,0,0,0
French_Polynesia,Moorea,LTER3_Outer_17,2011,0.016216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097297297,0,0.1,0,0,0,0.42972973,0,0.040540541,0.045945946,0.548648649,0.027027027,0,0,0
French_Polynesia,Moorea,LTER4_Fringing,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.255,0,0.0275,0,0,0,0,0,2.2775,0,0.0275,0,0,0,0
French_Polynesia,Moorea,LTER4_Outer_10,2011,0,0.069230769,0,0,0,0.028205128,0,0,0,0.066666667,0,0,0,0,2.812820513,0.235897436,0,0.038461538,0.258974359,0,0,2.248717949,0,0.484615385,0,0.015384615,0.012820513,0,0,0
French_Polynesia,Moorea,LTER4_Outer_17,2011,0,0.064102564,0,0.012820513,0,0,0.012820513,0,0,0.053846154,0.012820513,0,0,0,0.056410256,0.064102564,0,0.146153846,0.4,0,0,0.856410256,0,0.079487179,0.233333333,0.123076923,0.079487179,0,0,0
French_Polynesia,Moorea,LTER5_Fringing,2011,0,0,0,0,0,0.02972973,0.013513514,0,0,0,0,0,0,0,0,0.056756757,0,0.086486486,0,0,0,0,0,0.07027027,0.02972973,43.5972973,0.013513514,0.013513514,0,0
French_Polynesia,Moorea,LTER5_Outer_10,2011,0.012820513,0.18974359,0.248717949,0.066666667,0,0.028205128,0,0,0,0.748717949,0,0,0,0,0.094871795,1.084615385,0,0.135897436,0.507692308,0,0,2.817948718,0,2.151282051,0.012820513,0.025641026,0.051282051,0,0,0
French_Polynesia,Moorea,LTER5_Outer_17,2011,0,0.0775,0,0,0,0,0,0,0,0.095,0,0,0,0,0.07,0.185,0,0.24,0.455,0,0,0.7075,0,3.7675,0.04,0,0.1475,0,0,0
French_Polynesia,Moorea,LTER6_Fringing,2011,0,0,0,0,0,0,0.015789474,0,0,0,0,0,0,0,0,3.728947368,0,20.08157895,0,0,0,0,0,0.013157895,0.013157895,0,0,0,0,0
French_Polynesia,Moorea,LTER6_Outer_10,2011,0.026315789,0.052631579,0.136842105,0.013157895,0,0,0,0,0,0.026315789,0.028947368,0,0,0,1.647368421,0.265789474,0,0.263157895,0.394736842,0,0,0.460526316,0,0.505263158,0.013157895,0,0.097368421,0,0,0
French_Polynesia,Moorea,LTER6_Outer_17,2011,0.025,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.2775,0,0.265,0.2625,0,0,1.2425,0,0.1875,0.065,0.0125,0.1425,0,0,0
French_Polynesia,Moorea,LTER1_Fringing,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,2.135,0,8.19,0,0,0,0
French_Polynesia,Moorea,LTER1_Outer_10,2012,0,0.142105263,0,0,0,0,0,0,0,0,0,0,0,0,0.273684211,0.263157895,0,0.084210526,0.068421053,0,0,1.989473684,0,0.463157895,0,0.081578947,0.155263158,0,0,0
French_Polynesia,Moorea,LTER1_Outer_17,2012,0,0.013157895,0,0.013157895,0,0,0.013157895,0,0,0.013157895,0,0,0,0,0.102631579,0.015789474,0,0.2,0.163157895,0,0,0.607894737,0,0.789473684,0.028947368,0.028947368,0.1,0,0,0
French_Polynesia,Moorea,LTER2_Fringing,2012,0.026315789,0,0,0,0,0,0.055263158,0,0.113157895,0.013157895,0,0,0,0.013157895,0.210526316,0,0,0.255263158,0,0,0,0.015789474,0,0,1.423684211,16.74736842,0,0,0,0
French_Polynesia,Moorea,LTER2_Outer_10,2012,0,0.0925,0,0,0,0.0125,0,0,0,0,0,0,0,0,1.105,0.2475,0,0.11,0.055,0,0,2.15,0,1.84,0.0125,0.105,0.0825,0,0,0
French_Polynesia,Moorea,LTER2_Outer_17,2012,0.015789474,0,0,0.060526316,0,0,0,0,0,0.013157895,0,0,0,0,0,0.044736842,0,0.121052632,0.205263158,0,0,0.671052632,0,0.634210526,0,0.134210526,0.073684211,0,0,0
French_Polynesia,Moorea,LTER3_Fringing,2012,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.575,0,0.91,0,0,0,0,0,2.11,0,0.175,0,0,0,0
French_Polynesia,Moorea,LTER3_Outer_10,2012,0,0.015,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0.055,0,0.0125,0.065,0,0,0.53,0,0.0825,0.0525,0.0275,0.0525,0,0,0
French_Polynesia,Moorea,LTER3_Outer_17,2012,0,0,0,0,0,0.013513514,0.043243243,0,0,0,0,0,0,0,0.013513514,0,0,0.072972973,0.02972973,0,0,0.894594595,0,0.02972973,0.156756757,0.594594595,0.086486486,0,0,0
French_Polynesia,Moorea,LTER4_Fringing,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.975,0,0.04,0.0125,0,0,0,0,1.3,0,0,0.0125,0,0,0
French_Polynesia,Moorea,LTER4_Outer_10,2012,0,0.06875,0,0,0,0,0,0,0,0.190625,0,0,0,0,0.915625,0.45,0,0.0625,0.334375,0,0,1.378125,0,0.603125,0.034375,0,0.090625,0,0,0
French_Polynesia,Moorea,LTER4_Outer_17,2012,0,0.112820513,0,0.012820513,0,0,0.053846154,0,0,0,0,0,0,0,0,0.212820513,0,0.141025641,0.307692308,0,0,0.746153846,0,0.1,0.528205128,0.041025641,0.097435897,0,0,0
French_Polynesia,Moorea,LTER5_Fringing,2012,0,0,0,0,0,0,0.012820513,0,0,0,0,0,0,0,0,0.125641026,0,0.220512821,0,0,0,0,0,0.487179487,0,40.37179487,0.028205128,0,0,0
French_Polynesia,Moorea,LTER5_Outer_10,2012,0.028947368,0.273684211,0,0.015789474,0,0,0,0,0,0.505263158,0,0,0,0,0.060526316,0.910526316,0,0.042105263,0.571052632,0,0,2.663157895,0,1.171052632,0.013157895,0.013157895,0.142105263,0,0,0
French_Polynesia,Moorea,LTER5_Outer_17,2012,0.0125,0.1475,0.0275,0,0,0.0525,0,0,0,0.0275,0.0125,0,0,0,0.07,0.52,0,0.4875,0.435,0,0,1.4075,0,4.795,0.0425,0.015,0.185,0,0,0
French_Polynesia,Moorea,LTER6_Fringing,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.328947368,0,18.61578947,0,0,0,0,0,0,0,0,0,0,0,0
French_Polynesia,Moorea,LTER6_Outer_10,2012,0.026315789,0.294736842,0.068421053,0.028947368,0,0.026315789,0,0,0,0.123684211,0,0,0,0,2.076315789,0.921052632,0,0.347368421,0.460526316,0,0,2.036842105,0,0.860526316,0.052631579,0,0.189473684,0,0,0
French_Polynesia,Moorea,LTER6_Outer_17,2012,0.0125,0.3025,0.0125,0.08,0,0,0,0,0,0.0375,0,0,0,0.0925,0,0.3425,0,0.385,0.615,0,0,2.705,0,0.2925,0.1075,0,0.125,0,0,0
French_Polynesia,Moorea,LTER1_Fringing,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.169230769,0,4.633333333,0,0,0,0
French_Polynesia,Moorea,LTER1_Outer_10,2013,0.044736842,0.521052632,0,0,0,0,0,0,0,0.055263158,0,0,0,0.015789474,0.376315789,1.565789474,0,0.168421053,0.289473684,0,0,8.518421053,0,1.857894737,0,0.218421053,0.315789474,0,0,0
French_Polynesia,Moorea,LTER1_Outer_17,2013,0.042105263,0.118421053,0,0.076315789,0,0.042105263,0.013157895,0.015789474,0,0,0.028947368,0,0,0,0.089473684,0.028947368,0,0.281578947,0.323684211,0,0,1.892105263,0,1.507894737,0,0.192105263,0.073684211,0,0,0
French_Polynesia,Moorea,LTER2_Fringing,2013,0,0,0,0,0,0,0.039473684,0,0,0,0,0,0,0,0,0.013157895,0,0.197368421,0,0,0,0.015789474,0,0.015789474,0.521052632,14.44473684,0,0,0,0
French_Polynesia,Moorea,LTER2_Outer_10,2013,0.07,0.1225,0,0,0,0,0,0,0,0.015,0,0,0,0,1.3975,1.305,0,0.305,0.25,0,0,6.115,0,2.875,0,0.23,0.1125,0,0,0
French_Polynesia,Moorea,LTER2_Outer_17,2013,0.046153846,0.087179487,0,0.028205128,0,0,0.012820513,0,0.028205128,0.030769231,0.025641026,0,0,0,0.015384615,0.171794872,0,0.197435897,0.435897436,0,0,1.653846154,0,1.102564103,0,0.125641026,0.158974359,0,0,0
French_Polynesia,Moorea,LTER3_Fringing,2013,0,2.605,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.625,0,0.95,0,0,0,0,0,2.28,0,0.095,0.0425,0,0,0
French_Polynesia,Moorea,LTER3_Outer_10,2013,0,0.056410256,0,0,0,0.028205128,0.015384615,0,0.015384615,0,0,0,0,0,0.112820513,0.087179487,0,0.097435897,0.076923077,0,0,1.169230769,0,0.071794872,0.087179487,0.161538462,0.087179487,0,0,0
French_Polynesia,Moorea,LTER3_Outer_17,2013,0,0.043243243,0,0.045945946,0,0,0.089189189,0,0.013513514,0,0.013513514,0,0,0,0.016216216,0.148648649,0,0.105405405,0.059459459,0,0,1.2,0,0.045945946,0.181081081,0.605405405,0.137837838,0,0,0
French_Polynesia,Moorea,LTER4_Fringing,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19230769,0,0.192307692,0,0,0,0,0,1.676923077,0,0,0,0,0,0
French_Polynesia,Moorea,LTER4_Outer_10,2013,0.012820513,0.212820513,0,0.041025641,0,0.043589744,0,0,0,0.125641026,0,0,0,0,3.833333333,2.971794872,0,0.241025641,0.71025641,0,0,3.102564103,0,0.902564103,0.030769231,0,0.212820513,0,0,0
French_Polynesia,Moorea,LTER4_Outer_17,2013,0,0.372972973,0,0.151351351,0,0.075675676,0.013513514,0,0.089189189,0,0.013513514,0,0,0,0.313513514,0.716216216,0,0.324324324,0.516216216,0,0,1.57027027,0,0.108108108,0.464864865,0.02972973,0.175675676,0,0,0
French_Polynesia,Moorea,LTER5_Fringing,2013,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0.227777778,0,0.094444444,0,0,0,0,0,0.133333333,0,33.45833333,0,0,0,0
French_Polynesia,Moorea,LTER5_Outer_10,2013,0.035483871,0.506451613,0.035483871,0.090322581,0,0,0.05483871,0,0,0.035483871,0,0,0,0,0,2.038709677,0,0.016129032,0.593548387,0,0,4.851612903,0,2.938709677,0.122580645,0,0.190322581,0,0,0
French_Polynesia,Moorea,LTER5_Outer_17,2013,0,0.4525,0,0.0425,0,0,0,0,0,0.1525,0,0,0,0,0.1,1.2925,0,0.4475,0.83,0,0,3.7075,0,5.3275,0.1225,0.0125,0.2425,0,0.015,0
French_Polynesia,Moorea,LTER6_Fringing,2013,0,0,0,0,0,0,0.047222222,0,0,0,0,0,0,0,0,3.555555556,0,21.68611111,0,0,0,0,0,0,0,0,0,0,0,0.016666667
French_Polynesia,Moorea,LTER6_Outer_10,2013,0.125,0.725,0.07,0,0,0.0725,0.015,0,0,0.2225,0.0575,0,0,0.0275,2.1475,1.825,0,0.8075,0.5725,0,0,5.31,0,2.015,0.1,0,0.2325,0,0,0
French_Polynesia,Moorea,LTER6_Outer_17,2013,0.056410256,0.574358974,0,0.028205128,0,0.028205128,0.012820513,0,0,0.084615385,0.056410256,0,0,0.069230769,0.084615385,0.858974359,0,0.361538462,0.858974359,0,0,5.887179487,0,0.402564103,0.158974359,0,0.158974359,0,0,0
French_Polynesia,Moorea,LTER1_Fringing,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.994736842,0,1.697368421,0,0,0,0
French_Polynesia,Moorea,LTER1_Outer_10,2014,0.115789474,1.123684211,0,0,0,0.015789474,0,0,0,0.1,0,0,0,0,0.565789474,4.205263158,0,0.281578947,0.378947368,0,0,21.55526316,0,2.752631579,0.026315789,0.436842105,0.405263158,0,0,0
French_Polynesia,Moorea,LTER1_Outer_17,2014,0.031578947,0.178947368,0,0.031578947,0,0,0,0,0,0.015789474,0,0,0,0,0.102631579,0.357894737,0,0.468421053,0.410526316,0,0.044736842,4.668421053,0,1.989473684,0.015789474,0.165789474,0.181578947,0,0,0
French_Polynesia,Moorea,LTER2_Fringing,2014,0,0,0,0,0.043243243,0,0,0,0,0.016216216,0,0,0,0.02972973,0,0.02972973,0,0.1,0,0,0,0,0,0,0.924324324,6.005405405,0.02972973,0,0,0
French_Polynesia,Moorea,LTER2_Outer_10,2014,0.0275,0.26,0,0,0,0.015,0,0,0,0.055,0,0,0,0,2.25,2.3775,0,0.205,0.275,0,0,13.8175,0,3.725,0,0.3925,0.38,0,0,0
French_Polynesia,Moorea,LTER2_Outer_17,2014,0.030769231,0.161538462,0.015384615,0.046153846,0,0,0,0,0.015384615,0.074358974,0,0.015384615,0,0,0.056410256,0.246153846,0,0.448717949,0.523076923,0,0,3.966666667,0,1.335897436,0,0.184615385,0.08974359,0,0,0
French_Polynesia,Moorea,LTER3_Fringing,2014,0,2.674358974,0,0,0,0,0.056410256,0,0,0.015384615,0,0,0,0,0,0.451282051,0,0.430769231,0,0,0,0,0,2.358974359,0,0.043589744,0,0,0,0
French_Polynesia,Moorea,LTER3_Outer_10,2014,0,0.0275,0,0,0,0.0925,0.015,0,0,0.015,0,0.0275,0,0,0.0825,0.2975,0,0.125,0.25,0,0,3.21,0,0.2325,0.0825,0.11,0.0675,0,0.0125,0
French_Polynesia,Moorea,LTER3_Outer_17,2014,0,0.062857143,0,0.045714286,0,0.028571429,0,0,0.017142857,0,0,0.077142857,0,0,0,0.414285714,0,0.614285714,0.017142857,0,0,2.034285714,0,0.031428571,0.16,0.828571429,0.142857143,0,0,0
French_Polynesia,Moorea,LTER4_Fringing,2014,0,0,0,0,0.015,0,0,0,0,0.0125,0,0,0,0,0,7.3925,0,0.015,0.015,0,0,0,0,2.07,0,0.24,0.0975,0,0,0
French_Polynesia,Moorea,LTER4_Outer_10,2014,0.015384615,0.453846154,0,0,0,0.041025641,0.012820513,0,0,0.274358974,0,0,0,0,4.228205128,4.474358974,0,0.325641026,0.774358974,0.015384615,0,4.492307692,0,1.207692308,0.043589744,0,0.253846154,0,0,0
French_Polynesia,Moorea,LTER4_Outer_17,2014,0,0.31025641,0.043589744,0.125641026,0,0.058974359,0,0,0.053846154,0.058974359,0,0.120512821,0,0,0.443589744,1.507692308,0,0.817948718,0.7,0,0.015384615,3.779487179,0,0.476923077,0.707692308,0.046153846,0.158974359,0,0,0
French_Polynesia,Moorea,LTER5_Fringing,2014,0,0,0,0,0,0,0,0,0,0,0,0.042105263,0,0.015789474,0,0,0,0.134210526,0,0,0,0,0,0.218421053,0,32.58157895,0.015789474,0,0,0
French_Polynesia,Moorea,LTER5_Outer_10,2014,0.069230769,0.812820513,0,0.028205128,0,0,0.028205128,0,0,1.379487179,0,0,0,0,0,4.282051282,0,0.146153846,0.720512821,0,0,4.661538462,0,2.784615385,0.135897436,0,0.217948718,0,0,0
French_Polynesia,Moorea,LTER5_Outer_17,2014,0,0.7975,0,0.0275,0,0,0,0,0.0125,0.1575,0,0,0,0,0.0525,1.775,0,0.8525,0.8925,0,0,6.19,0,5.065,0.2325,0,0.195,0,0,0
French_Polynesia,Moorea,LTER6_Fringing,2014,0,0,0,0,0,0,0.015789474,0,0,0,0,0,0,0,0,4.202631579,0,18.49210526,0,0,0.031578947,0.015789474,0,0,0.086842105,0,0,0,0,0
French_Polynesia,Moorea,LTER6_Outer_10,2014,0.0425,0.59,0.0725,0.08,0,0.0125,0,0,0,0.18,0,0,0,0.0425,2.685,4.08,0,0.7375,1.0375,0,0,7.57,0,2.905,0.2025,0.055,0.11,0,0,0
French_Polynesia,Moorea,LTER6_Outer_17,2014,0,0.7175,0,0.195,0.0275,0.055,0,0,0.04,0.1025,0,0.0125,0,0.0275,0.115,1.32,0,0.495,0.865,0,0.0275,7.6725,0,0.5025,0.145,0,0.195,0,0,0
French_Polynesia,Moorea,LTER1_Fringing,2015,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1575,0,0.9,0.0125,0,0,0
French_Polynesia,Moorea,LTER1_Outer_10,2015,0.064864865,1.956756757,0,0,0,0.016216216,0.016216216,0.02972973,0,0.302702703,0,0,0,0,0.481081081,8.172972973,0,0.47027027,0.764864865,0,0,37.83243243,0,3.154054054,0.032432432,0.754054054,0.391891892,0,0,0
French_Polynesia,Moorea,LTER1_Outer_17,2015,0.110810811,0.589189189,0,0.097297297,0.016216216,0,0.016216216,0,0,0.110810811,0,0.016216216,0,0,0.248648649,0.537837838,0,0.802702703,0.762162162,0,0.045945946,9.948648649,0,1.308108108,0.032432432,0.294594595,0.17027027,0,0,0
French_Polynesia,Moorea,LTER2_Fringing,2015,0.015789474,0,0,0,0.078947368,0,0,0,0,0,0,0.028947368,0,0.084210526,0.015789474,0.031578947,0,0.121052632,0,0,0.028947368,0.047368421,0,0.015789474,0.684210526,1.831578947,0.015789474,0,0,0
French_Polynesia,Moorea,LTER2_Outer_10,2015,0.135,0.89,0,0.03,0,0,0,0,0,0.1175,0,0,0,0,2.95,4.235,0,0.505,0.3925,0,0,23.6875,0,4.39,0.0125,0.3,0.295,0,0,0
French_Polynesia,Moorea,LTER2_Outer_17,2015,0.169230769,0.402564103,0.015384615,0.117948718,0,0,0,0,0.061538462,0.120512821,0,0,0,0,0.092307692,0.561538462,0,0.458974359,0.684615385,0,0,8.156410256,0,1.994871795,0,0.315384615,0.076923077,0,0,0
French_Polynesia,Moorea,LTER3_Fringing,2015,0,2.6225,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0.615,0,0.1175,0,0,0,0,0,2.045,0,0.0575,0.06,0,0,0
French_Polynesia,Moorea,LTER3_Outer_10,2015,0,0.1825,0,0,0,0.085,0,0,0,0,0,0,0,0,0,0.59,0,0.265,0.25,0,0,2.1175,0,0.52,0.04,0.0975,0.115,0,0,0
French_Polynesia,Moorea,LTER3_Outer_17,2015,0,0.381081081,0,0.094594595,0.048648649,0,0.048648649,0,0,0,0,0.032432432,0,0,0.016216216,0.567567568,0,0.586486486,0.216216216,0,0,3.213513514,0,0.078378378,0.367567568,1.151351351,0.202702703,0,0,0
French_Polynesia,Moorea,LTER4_Fringing,2015,0,0,0,0,0,0,0,0,0.016216216,0,0,0,0,0,0,6.17027027,0,0.032432432,0,0.016216216,0,0,0,1.821621622,0,0,0,0,0,0
French_Polynesia,Moorea,LTER4_Outer_10,2015,0,1.05,0,0,0,0.015789474,0,0,0.015789474,0.244736842,0,0,0,0,2.268421053,6.731578947,0,0.310526316,1.513157895,0,0.028947368,7.607894737,0,1.186842105,0.089473684,0,0.389473684,0,0,0
French_Polynesia,Moorea,LTER4_Outer_17,2015,0.013513514,1.754054054,0.02972973,0.075675676,0.02972973,0.216216216,0.062162162,0,0.102702703,0.091891892,0.016216216,0.091891892,0,0,0.402702703,2.083783784,0,0.951351351,0.986486486,0,0,6.397297297,0,0.462162162,1.132432432,0.097297297,0.316216216,0,0,0
French_Polynesia,Moorea,LTER5_Fringing,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.04,0,0,0,0.015,0,0.1475,0,36.545,0.0125,0,0,0
French_Polynesia,Moorea,LTER5_Outer_10,2015,0.084615385,1.51025641,0.056410256,0,0,0,0.028205128,0,0,0.682051282,0,0,0.015384615,0,0,6.292307692,0,0.215384615,0.748717949,0,0,9.684615385,0,3.658974359,0.261538462,0,0.2,0,0,0
French_Polynesia,Moorea,LTER5_Outer_17,2015,0.015384615,1.320512821,0.071794872,0.015384615,0,0,0,0,0.015384615,0.194871795,0,0,0,0,0.015384615,2.064102564,0,0.807692308,1.453846154,0,0,9.187179487,0,5.246153846,0.058974359,0,0.158974359,0,0,0
French_Polynesia,Moorea,LTER6_Fringing,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.864864865,0,12.73783784,0,0,0,0,0,0,0,0.072972973,0,0,0,0
French_Polynesia,Moorea,LTER6_Outer_10,2015,0.044736842,1.013157895,0.123684211,0.063157895,0,0.015789474,0,0,0,0.331578947,0,0,0,0,2.481578947,4.368421053,0,1.021052632,1.360526316,0,0,14.91315789,0,2.797368421,0.181578947,0.044736842,0.121052632,0,0,0
French_Polynesia,Moorea,LTER6_Outer_17,2015,0.015384615,1.21025641,0.012820513,0.330769231,0,0,0,0,0.028205128,0.058974359,0,0,0,0.015384615,0.058974359,1.494871795,0,0.635897436,1.184615385,0,0,12.47692308,0,0.525641026,0.071794872,0,0.335897436,0,0,0
