location,sub_location,site,year,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex
Florida_Keys,MK,Alligator_Shallow,1999,0,0,0,0,0,0,0.085,0,0.0475,0,0,0,0,0,0,0,0,0,0,0.17,0.175,0,0,0,0,0,0,0,0,0.0475,0,0,0,0.0425,0,0,0.1875,0,0,0
Florida_Keys,MK,Alligator_Shallow,2000,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0.495,0.245,0.04,0,0,0,0,0,0,0,0.0425,0,0,0,0.0425,0,0,0.2075,0,0,0
Florida_Keys,MK,Alligator_Shallow,2001,0,0,0,0,0,0,0.156666667,0,0.05,0,0,0,0,0,0,0,0,0,0,0.153333333,0.053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Florida_Keys,MK,Alligator_Shallow,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116666667,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0
Florida_Keys,MK,Alligator_Shallow,2003,0,0,0,0,0,0,0.05,0,0.046666667,0,0,0,0,0,0,0,0,0,0,0.093333333,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143333333,0,0,0
Florida_Keys,MK,Alligator_Shallow,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253333333,0,0,0
Florida_Keys,MK,Alligator_Shallow,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.236666667,0,0,0.05
Florida_Keys,MK,Alligator_Shallow,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.193333333,0,0,0
Florida_Keys,MK,Alligator_Shallow,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0
Florida_Keys,MK,Alligator_Shallow,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106666667,0,0,0
Florida_Keys,MK,Alligator_Shallow,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.103333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226666667,0,0,0
Florida_Keys,MK,Alligator_Shallow,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703333333,0.136666667,0,0,0,0,0.033333333,0,0,0,0.033333333,0.066666667,0,0,0,0,0,0.17,0,0,0
Florida_Keys,MK,Alligator_Shallow,2011,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,1.0375,0.1,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.165,0,0,0
Florida_Keys,MK,Alligator_Shallow,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.17,0,0,0
Florida_Keys,MK,Alligator_Shallow,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0.3825,0,0,0
Florida_Keys,MK,Alligator_Shallow,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.9075,0,0,0,0,0,0,0,0,0,0.0475,0,0,0,0,0,0,0.26,0,0.025,0.025
Florida_Keys,MK,Alligator_Shallow,2015,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0.0275,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.5225,0,0,0
Florida_Keys,MK,Dustan_Rocks,1996,0,0,0,0,0,0,0.335,0,0,0,0.045,0,0,0,0,0,0,0,0,0.1925,0,3.895,0,0,0,0,0.135,0,3.09,1.945,0,0,0,0.725,0,0.6225,3.2775,0,0,0.095
Florida_Keys,MK,Dustan_Rocks,1997,0,0,0,0,0,0,0.2275,0,0.39,0.045,0,0,0,0,0,0,0,0,0,0.1725,0,5.775,0,0,0,0,0,0,4.2525,1.4925,0,0,0,0.84,0,0,3.2925,0,0,0.09
Florida_Keys,MK,Dustan_Rocks,1998,0,0,0,0,0,0,0.255,0,0.085,0,0,0,0,0,0,0,0,0,0,0.0875,0,4.6075,0,0,0.0425,0,0,0,2.605,1.485,0,0,0,0.1725,0,0,3.995,0,0,0.0425
Florida_Keys,MK,Dustan_Rocks,1999,0,0,0,0,0,0,0.38,0,0.335,0,0,0,0,0,0,0,0,0,0,0.08,0,3.905,0,0,0,0,0,0,3.7325,1.15,0,0,0.0825,0.215,0,0,3.65,0,0.0825,0
Florida_Keys,MK,Dustan_Rocks,2000,0,0,0,0,0,0,0.35,0,0.3025,0,0,0,0,0,0,0,0,0,0,0.2575,0,4.61,0,0,0,0,0,0,1.915,1.8875,0,0,0,0.6125,0,0,3.9875,0.0875,0.0425,0
Florida_Keys,MK,Dustan_Rocks,2001,0,0,0,0,0,0,0.3,0,0.046666667,0.143333333,0,0,0,0,0,0,0,0,0,0.14,0,5.023333333,0.046666667,0,0,0,0,0,3.026666667,0.666666667,0,0,0,0,0,0.046666667,2.896666667,0.093333333,0.336666667,0
Florida_Keys,MK,Dustan_Rocks,2002,0,0,0,0,0,0,0.053333333,0,0.326666667,0,0,0,0,0,0,0,0,0,0.053333333,0.103333333,0,4.56,0,0,0.053333333,0.103333333,0,0,3.63,1.523333333,0,0,0,0.046666667,0,0,3.816666667,0,0.703333333,0
Florida_Keys,MK,Dustan_Rocks,2003,0,0,0,0,0,0,0.053333333,0,0.31,0.053333333,0,0,0,0,0,0,0,0,0,0.263333333,0,5.37,0.11,0,0,0,0,0,4.233333333,1.506666667,0,0,0.11,0.86,0,0,4.186666667,0,0.61,0
Florida_Keys,MK,Dustan_Rocks,2004,0,0,0,0,0,0,0.383333333,0,0.186666667,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,2.773333333,1.19,0,0,0.1,0,0,0,4.723333333,0,0.663333333,0
Florida_Keys,MK,Dustan_Rocks,2005,0,0,0,0,0,0,0.27,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.043333333,0,4.396666667,0,0.043333333,0,0,0,0,3.763333333,0.936666667,0,0,0.086666667,0.043333333,0,0,3.866666667,0,1.256666667,0.133333333
Florida_Keys,MK,Dustan_Rocks,2006,0,0,0,0,0,0,0.19,0,0.57,0,0,0,0,0,0,0,0,0,0,0.05,0,5.493333333,0.05,0,0,0,0,0,3.19,1.51,0,0,0,0.14,0,0,4.11,0,1.44,0
Florida_Keys,MK,Dustan_Rocks,2007,0,0,0,0,0,0,0.186666667,0,0.386666667,0.063333333,0,0,0,0,0,0,0,0,0,0.096666667,0,5.916666667,0,0,0.063333333,0.033333333,0,0,3.706666667,1.13,0.03,0.033333333,0.13,0.226666667,0,0,4.826666667,0.063333333,0.623333333,0
Florida_Keys,MK,Dustan_Rocks,2008,0,0,0,0,0,0,0.403333333,0,0.116666667,0,0,0,0,0,0,0,0,0,0,0.116666667,0,5.396666667,0,0,0,0.03,0,0,3.046666667,1.13,0.17,0,0,0,0,0.086666667,3.716666667,0,1.24,0
Florida_Keys,MK,Dustan_Rocks,2009,0,0,0,0,0,0,0.266666667,0,0.396666667,0.123333333,0.07,0,0,0,0,0,0,0,0.026666667,0.286666667,0,6.813333333,0.026666667,0,0,0.056666667,0,0,2.983333333,1.713333333,0,0,0.173333333,0.063333333,0,0.026666667,4.21,0,0.923333333,0
Florida_Keys,MK,Dustan_Rocks,2010,0,0,0,0,0,0,0.323333333,0,0.423333333,0.066666667,0,0,0,0,0,0,0,0,0.096666667,0.166666667,0,3.21,0,0,0,0,0,0,0.063333333,0.13,0.033333333,0,0,0,0,0,4.79,0.203333333,2.463333333,0.033333333
Florida_Keys,MK,Dustan_Rocks,2011,0,0,0,0,0,0,0.3375,0,0.24,0.0275,0.055,0,0,0,0,0,0,0,0.13,0.21,0,3.225,0,0,0,0,0,0,0.1875,0.3775,0.0775,0,0.0525,0,0,0.0275,5.3875,0.05,1.62,0.0525
Florida_Keys,MK,Dustan_Rocks,2012,0,0,0,0,0,0,0.1,0,0.515,0.025,0.0275,0,0,0,0,0,0,0,0,0.39,0,2.7725,0,0,0,0,0,0,0.1275,0.4475,0.105,0,0.0775,0,0,0.025,5.8275,0.0525,1.2875,0
Florida_Keys,MK,Dustan_Rocks,2013,0,0,0,0,0,0,0.3575,0,0.2425,0.0225,0.0225,0,0,0,0,0,0,0,0.1125,0.4975,0,3.5475,0.0225,0,0,0,0,0,0.135,0.6275,0,0,0.1125,0,0,0,6.0725,0.0225,2.25,0.0225
Florida_Keys,MK,Dustan_Rocks,2014,0,0,0,0,0,0,0.145,0,0.6325,0.03,0,0,0,0,0.09,0,0,0,0,0.2075,0,3.6,0,0,0,0,0,0,0.275,0.9,0.03,0.0875,0,0,0,0.0325,5.8275,0,2.4125,0
Florida_Keys,MK,Dustan_Rocks,2015,0,0,0,0,0,0,0.13,0,0.49,0.1025,0,0,0,0,0,0,0,0,0.105,0.23,0,3.8025,0,0,0,0,0,0,0.26,0.945,0.0525,0,0.025,0,0,0.0525,4.68,0,2.56,0
Florida_Keys,MK,Sombrero_Deep,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.6875,0,0,0,0.05,0,0,0.66,0,0.05,0,0,0.1775,0,0.1875,0.975,0,0,0.4075
Florida_Keys,MK,Sombrero_Deep,1997,0,0,0,0.0475,0,0,0,0,0,0.09,0,0,0,0,0,0,0.0925,0,0,0.31,0,0.6925,0,0,0,0,0,0,0.7875,0.405,0,0,0,0.0875,0,0,0.7025,0,0,0.4475
Florida_Keys,MK,Sombrero_Deep,1998,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0.61,0,0.22,0,0,0,0.0875,0,0,0.5175,0.305,0.0875,0,0,0.0425,0,0,0.6075,0,0.2125,0.0425
Florida_Keys,MK,Sombrero_Deep,1999,0,0,0,0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.665,0,0,0,0,0,0,0.67,0.3825,0,0,0,0.1675,0,0,1.0075,0,0,0.3825
Florida_Keys,MK,Sombrero_Deep,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.575,0,0,0,0,0,0,0.2575,0.135,0,0,0,0.21,0,0.0825,1.3125,0,0,0.13
Florida_Keys,MK,Sombrero_Deep,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.085,0,0,0,0,0,0,0.56,0.095,0,0,0,0.27,0,0,1.375,0,0.28,0.44
Florida_Keys,MK,Sombrero_Deep,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.09,0,0,1.015,0,0.08,0.48
Florida_Keys,MK,Sombrero_Deep,2003,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0,0,0,0.475,0,0.085,0,0,0,0,0,0,0.385,0.385,0,0,0,0.32,0,0,1.56,0,0,0.16
Florida_Keys,MK,Sombrero_Deep,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.25,0,0,0,0,0,0,0.08,0.31,0,0,0,0.175,0,0,1.185,0,0.095,0.39
Florida_Keys,MK,Sombrero_Deep,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0.075,0,0,0,0,0,0,0.25,0.465,0.075,0,0,0,0,0,0.655,0,0.085,0.305
Florida_Keys,MK,Sombrero_Deep,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,0,0,0,0,0,0.08,0,0,0,0.25,0,0,0.735,0,0,0.08
Florida_Keys,MK,Sombrero_Deep,2007,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.095,0,0,0,0,0,0,0,0.05,0,0,0,0.11,0,0,0.785,0,0,0.095
Florida_Keys,MK,Sombrero_Deep,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0.585,0.05,0.05,0.365
Florida_Keys,MK,Sombrero_Deep,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,0,0,0,0,0,0,0,0.1,0.055,0,0,0.11,0,0,0.425,0.05,0.26,0
Florida_Keys,MK,Sombrero_Deep,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.435,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.055,0,0.065,1.06,0.055,0,0.35
Florida_Keys,MK,Sombrero_Deep,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.465,0,0.4825,0,0,0,0,0,0,0,0.2125,0,0,0,0,0,0,0.7425,0.0275,0.235,0.1775
Florida_Keys,MK,Sombrero_Deep,2012,0,0,0,0,0.0575,0,0,0,0,0,0.03,0,0,0,0,0,0,0.0275,0.03,0.3875,0,0.2375,0,0,0,0,0,0,0.0925,0.1775,0,0,0,0,0,0,1.1175,0,0.5225,0.38
Florida_Keys,MK,Sombrero_Deep,2013,0,0,0,0,0.0675,0,0,0,0,0,0,0,0.0525,0,0,0,0,0,0.13,0.385,0,0.1975,0,0,0,0,0,0,0,0.3375,0.035,0,0,0,0,0,0.935,0,0.66,0.415
Florida_Keys,MK,Sombrero_Deep,2014,0,0,0,0.025,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.59,0,0.295,0,0,0,0,0,0,0.0575,0.35,0,0,0,0.0275,0,0,1.2125,0,0.335,0.51
Florida_Keys,MK,Sombrero_Deep,2015,0,0,0,0,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.22,0,0.2475,0,0,0,0,0,0,0.0325,0.3725,0,0,0,0,0,0,1.205,0,0.3125,0.5275
Florida_Keys,MK,Sombrero_Shallow,1996,0.0375,3.7525,0,0,0,0,0.76,0,0.045,0,0,0,0,0,0,0,0,0,0,0.04,0.4625,0.5875,0,0,0,0,0,0,4.345,0.65,0,0,0,0.045,0,0,0.8725,0,0,0.09
Florida_Keys,MK,Sombrero_Shallow,1997,0,3.4325,0,0,0,0,0.2475,0,0,0.0975,0,0,0,0,0,0,0,0,0.05,0.22,0.09,0.3125,0,0,0,0,0,0,2.4,1.4125,0.1475,0.05,0,0.0425,0,0,0.8175,0,0,0.0875
Florida_Keys,MK,Sombrero_Shallow,1998,0.1675,1.4,0,0,0,0,0.0425,0,0.0425,0,0,0,0,0,0,0,0,0,0,0.2925,0.085,0.5975,0,0,0,0,0,0,1.9675,1.16,0.085,0.085,0,0.0425,0,0,0.3775,0,0,0
Florida_Keys,MK,Sombrero_Shallow,1999,0,0,0,0,0,0,0,0,0,0,0,0.0475,0,0,0,0,0,0,0,0.045,0,0.405,0,0,0,0,0,0,1.995,0.86,0,0,0,0,0,0,0.7675,0,0,0.045
Florida_Keys,MK,Sombrero_Shallow,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2225,0,0,0.5075,0,0,0,0,0,0,1.155,1.565,0.045,0,0,0.0425,0,0,0.3925,0,0,0.045
Florida_Keys,MK,Sombrero_Shallow,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.2625,0,0.395,0,0,0,0,0,0,1.205,1.185,0.09,0,0,0.045,0,0,0.7075,0,0,0.045
Florida_Keys,MK,Sombrero_Shallow,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0.5925,0,0,0,0,0,0,1.6875,0.6575,0,0,0,0,0,0,1.0375,0,0,0.045
Florida_Keys,MK,Sombrero_Shallow,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,0.21,0,0,0,0,0,0,1.2375,0.6175,0.0375,0.0775,0,0,0,0,0.4975,0,0,0.19
Florida_Keys,MK,Sombrero_Shallow,2004,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0.0425,0.6025,0,0.4575,0,0,0,0,0,0,0.675,0.665,0,0,0,0.0425,0,0,0.805,0,0.0425,0.0375
Florida_Keys,MK,Sombrero_Shallow,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1975,0,0,0,0,0,0,0.8025,0.5175,0,0,0,0.04,0,0,0.4775,0,0,0.125
Florida_Keys,MK,Sombrero_Shallow,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.335,0,0,0,0,0,0,0.4125,0.3125,0,0,0,0,0,0,0.9225,0,0,0.0425
Florida_Keys,MK,Sombrero_Shallow,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.1475,0,0.1825,0,0,0,0,0,0,0.455,0.46,0,0,0.03,0,0,0,0.5475,0,0,0.085
Florida_Keys,MK,Sombrero_Shallow,2008,0,0,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0.15,0,0.1075,0,0,0,0,0,0,0.2675,0.575,0,0,0,0,0,0,0.9075,0,0,0.03
Florida_Keys,MK,Sombrero_Shallow,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0,0.285,0,0,0,0,0,0,0.3475,0.46,0,0,0,0,0,0,0.89,0,0,0.0475
Florida_Keys,MK,Sombrero_Shallow,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3275,0,0.2175,0,0,0,0,0,0,0.2475,0.485,0.0275,0,0,0,0,0,0.785,0,0,0.0625
Florida_Keys,MK,Sombrero_Shallow,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.03,0,0,0,0,0,0,0.27,0.4225,0.06,0,0,0,0,0,1.315,0,0,0.12
Florida_Keys,MK,Sombrero_Shallow,2012,0,0,0,0,0,0,0.0275,0,0,0.0275,0,0,0,0,0,0,0,0,0,0.3925,0,0.3875,0,0,0,0,0,0,0.665,0.3675,0.055,0,0,0,0,0.0275,1.455,0,0,0.0825
Florida_Keys,MK,Sombrero_Shallow,2013,0.035,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0.4325,0,0.305,0,0,0,0,0,0,0.3925,0.585,0.0925,0,0.03,0,0,0,1.655,0,0,0.0825
Florida_Keys,MK,Sombrero_Shallow,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3425,0,0,0,0,0,0,0,0,0.4175,0.3,0.0825,0,0,0,0,0,1.4125,0,0,0.15
Florida_Keys,MK,Sombrero_Shallow,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.21,0.37,0.03,0,0,0,0,0,1.285,0,0,0.0625
Florida_Keys,MK,Tennessee_Deep,1996,0.1675,0,0,0,0,0,0.5575,0,0.04,0.38,0,0,0,0,0,0,0,0,0,0.1525,0,0.775,0.045,0,0,0.1275,0,0,2.8275,0.4875,0.3575,0,0,0.215,0,0.04,0.65,0,0,0.2775
Florida_Keys,MK,Tennessee_Deep,1997,0.3825,0,0,0,0,0,0.085,0,0,0.0425,0,0,0,0,0,0.17,0,0,0,0.7225,0,0.6375,0,0.0425,0,0,0,0,3.17,0.6775,0,0,0.34,0.3375,0,0,1.265,0,0,0.5475
Florida_Keys,MK,Tennessee_Deep,1998,0.0925,0,0,0,0,0,0.2225,0,0.0425,0.395,0,0,0,0,0,0.14,0,0,0.0425,0.4,0,0.6925,0,0,0,0.045,0,0,2.825,0.7225,0,0,0.0475,0.1325,0,0,0.525,0,0,0.09
Florida_Keys,MK,Tennessee_Deep,1999,0,0,0,0,0,0,0.0875,0,0,0.3525,0,0,0,0,0,0.055,0,0,0,0.3075,0,0.46,0,0,0,0.055,0,0,2.005,0.44,0,0,0,0.085,0,0,0.5475,0,0,0.0875
Florida_Keys,MK,Tennessee_Deep,2000,0,0,0,0,0,0,0.2075,0,0.0825,0.33,0.085,0,0,0,0,0,0,0,0,0.0825,0,0.915,0,0,0,0,0,0,3.1075,0.7875,0.165,0,0,0.0425,0,0,0.375,0,0,0.1275
Florida_Keys,MK,Tennessee_Deep,2001,0,0,0,0,0,0,0,0,0,0.385,0,0,0,0,0,0,0,0,0,0.15,0,1.07,0,0,0,0,0,0,2.325,0.385,0,0,0.08,0,0,0,0.99,0,0.075,0.15
Florida_Keys,MK,Tennessee_Deep,2002,0,0,0,0,0,0,0,0,0,0.145,0.075,0,0,0,0,0,0,0,0,0.495,0,0.275,0,0,0,0,0,0,1.715,0.705,0,0,0.14,0.07,0,0,0.42,0,0,0.205
Florida_Keys,MK,Tennessee_Deep,2003,0,0,0,0,0,0,0,0,0.145,0.065,0,0,0,0,0,0.065,0,0,0,0.44,0,0.59,0,0,0,0,0,0,2.83,0.28,0.075,0,0,0.065,0,0,0.285,0,0,0.075
Florida_Keys,MK,Tennessee_Deep,2004,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0,0,0.66,0,0.245,0,0,0,0,0,0,2.645,0,0.165,0,0.08,0,0,0,0.66,0,0.245,0.085
Florida_Keys,MK,Tennessee_Deep,2005,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.655,0,0.51,0,0,0,0,0,0,2.575,0.665,0,0,0.075,0,0,0,0.805,0,0.075,0.29
Florida_Keys,MK,Tennessee_Deep,2006,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.31,0,0.225,0,0,0,0,0,0,3.58,0.53,0.08,0,0.155,0,0,0,1.67,0,0,0.3
Florida_Keys,MK,Tennessee_Deep,2007,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,2.53,0.245,0,0,0.375,0,0,0,0.535,0,0.095,0.1
Florida_Keys,MK,Tennessee_Deep,2008,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0,0.35,0,0.25,0,0,0,0,0,0,1.9,0.345,0,0,0.25,0,0,0,0.85,0,0.05,0.25
Florida_Keys,MK,Tennessee_Deep,2009,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0.19,0,0.195,0,0,0,0,0,0,0.91,0.435,0.1,0,0.325,0,0,0,1.32,0,0,0.235
Florida_Keys,MK,Tennessee_Deep,2010,0,0,0,0,0,0,0.1,0,0,0.155,0.05,0,0,0,0,0.11,0,0,0,0.37,0,0,0,0,0,0,0,0,1.555,0.37,0.22,0,0,0.055,0,0,0.775,0,0.155,0.375
Florida_Keys,MK,Tennessee_Deep,2011,0,0,0,0,0.05,0,0.1525,0,0,0.0275,0.025,0,0,0,0.05,0,0.05,0,0.025,0.845,0,0.3025,0,0,0,0.055,0,0,1.94,0.8875,0.15,0,0.2275,0,0,0,0.62,0,0.305,0.58
Florida_Keys,MK,Tennessee_Deep,2012,0,0,0,0,0,0,0.2,0,0,0,0.1275,0,0,0,0,0.075,0,0,0,0.6925,0,0.1275,0,0,0,0,0,0,1.7975,1.0375,0.05,0,0.05,0,0,0,0.89,0,0.2525,0.43
Florida_Keys,MK,Tennessee_Deep,2013,0.03,0,0,0,0,0,0.13,0,0,0.0525,0.0275,0,0,0,0,0.03,0,0,0.025,0.505,0,0.2875,0,0,0,0.155,0,0,1.77,0.885,0,0,0.14,0.025,0,0,0.915,0,0.3025,0.6075
Florida_Keys,MK,Tennessee_Deep,2014,0,0,0,0,0.0275,0,0.17,0,0,0,0,0,0,0,0,0.2775,0,0.0275,0,0.47,0,0.3825,0,0,0,0.0575,0,0,0.935,0.8075,0.0275,0,0.1775,0,0,0,1.01,0.0275,0.375,0.77
Florida_Keys,MK,Tennessee_Deep,2015,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0.055,0,0.0275,0.025,0.575,0,0.1625,0,0,0,0,0,0,1.0975,0.65,0.0275,0,0.1925,0,0,0,1.2225,0,0.29,0.0275
Florida_Keys,MK,Tennessee_Shallow,1996,0,0,0,0,0,0,0.1675,0,0.25,0.19,0,0.0825,0,0,0,0,0,0,0.05,1.4775,0,0.3075,0,0,0,0,0,0,0.0425,0.1725,0,0.05,0.085,0.1325,0,0,0.05,0,0,0
Florida_Keys,MK,Tennessee_Shallow,1997,0.3,0,0,0,0,0,0.125,0,0.34,0.0425,0,0,0,0,0,0,0,0,0,1.565,0.0425,0.2575,0,0,0,0,0,0,0.0425,0.385,0,0,0.0425,0.25,0,0.125,0.085,0,0,0
Florida_Keys,MK,Tennessee_Shallow,1998,0.045,0,0,0,0,0,0.0425,0,0.1725,0.13,0,0,0,0,0,0,0,0,0,0.9125,0,0.085,0,0,0,0,0,0,0.4025,0.305,0,0.0425,0.0425,0,0,0.0425,0,0,0,0
Florida_Keys,MK,Tennessee_Shallow,1999,0,0,0,0,0,0,0.1725,0,0.1875,0.0425,0,0,0,0,0,0,0,0,0,0.705,0,0.14,0,0,0,0,0,0,0,0.0425,0,0.4025,0.09,0,0,0,0,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2000,0,0,0,0,0,0,0.255,0,0.1675,0.085,0,0,0,0,0,0,0,0,0.0425,0.4225,0,0.2125,0,0,0,0,0,0,0.0425,0.17,0,0,0.38,0,0,0.085,0.295,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2001,0,0,0,0,0,0,0.253333333,0,0.25,0.046666667,0,0,0,0,0,0,0,0,0,1.086666667,0,0.05,0,0,0,0,0,0,0,0.146666667,0,0,0.693333333,0,0,0,0,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2002,0,0,0,0,0,0,0.153333333,0,0.05,0.153333333,0,0,0,0,0,0,0,0,0,0.98,0,0.203333333,0,0,0,0,0,0,0,0.206666667,0.053333333,0.05,0.463333333,0,0,0.05,0.05,0,0,0
Florida_Keys,MK,Tennessee_Shallow,2003,0.05,0,0,0,0,0,0.436666667,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.043333333,0.296666667,0.05,0,0,0.043333333,0,0,0
